Period Type,User,Status,Start Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,> Count,Active Hours,On Hours,User Hours
month,Student,All,10/01/19,6.33,6.7,3.4,3.67,1.95,2.13,1.92,2.17,3.17,5.68,9.77,17.13,32.43,11.37,9.48,1.82,0.0,0.0,0.0,0.0,0.0,119.12,130.5,1248.35
month,Student,All,09/01/19,18.67,4.08,3.58,7.52,3.5,3.0,9.3,6.7,6.93,9.23,15.0,23.3,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.62,167.73,1325.58
month,Student,All,08/01/19,17.05,27.35,3.1,3.9,9.88,4.38,4.23,3.5,3.23,4.67,6.8,15.45,24.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.55,162.07,905.67
month,Student,All,07/01/19,6.97,6.05,7.67,12.6,2.6,4.28,14.82,2.92,3.07,4.82,9.08,15.75,18.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.7,138.8,857.98
month,Student,All,06/01/19,1.85,1.05,2.88,1.13,4.62,3.25,2.95,2.77,2.73,2.32,1.9,5.73,13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42,61.5,412.0
month,Student,All,05/01/19,4.0,0.75,3.63,5.1,1.6,0.07,0.33,0.57,0.97,2.15,2.53,4.52,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.55,37.0,246.67
month,Student,All,04/01/19,5.15,0.37,3.7,2.0,0.6,1.05,2.2,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92,48.42,112.48
month,Student,All,03/01/19,0.55,0.25,0.12,0.02,0.18,0.13,0.2,0.05,0.1,0.13,0.55,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,9.47,17.67
month,Teacher,Active,08/01/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,0.0
month,Teacher,Active,07/01/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0
